기준년월,지역명,시군구명,순서,대상구분_상,대상구분_하,합계,본인,유족
2025-03,전라남도,광양시,12,무공수훈자,무공수훈자,160,22,138
2025-03,전라남도,광양시,13,보국수훈자,보국수훈자,43,40,3
2025-03,전라남도,광양시,14,재일학도의용군인,재일학도의용군인,0,0,0
2025-03,전라남도,광양시,15,4.19혁명유공자,4·19혁명사망자,0,0,0
2025-03,전라남도,광양시,16,4.19혁명유공자,4·19혁명부상자,0,0,0
2025-03,전라남도,광양시,17,4.19혁명유공자,4·19혁명공로자,1,0,1
2025-03,전라남도,광양시,18,순직·공상공무원,순직공무원,26,0,26
2025-03,전라남도,광양시,19,순직·공상공무원,공상공무원,24,14,10
2025-03,전라남도,광양시,20,특별공로순직자,특별공로순직자,0,0,0
2025-03,전라남도,광양시,21,6·18자유상이자,6·18자유상이자,0,0,0
2025-03,전라남도,광양시,22,지원대상자,지원순직군경,1,0,1
2025-03,전라남도,광양시,23,지원대상자,지원공상군경,9,9,0
2025-03,전라남도,광양시,24,지원대상자,지원순직공무원,0,0,0
2025-03,전라남도,광양시,25,지원대상자,지원공상공무원,0,0,0
2025-03,전라남도,광양시,26,보훈보상대상자,재해사망군경,1,0,1
2025-03,전라남도,광양시,27,보훈보상대상자,재해부상군경,22,20,2
2025-03,전라남도,광양시,28,보훈보상대상자,재해사망공무원,2,0,2
2025-03,전라남도,광양시,29,보훈보상대상자,재해부상공무원,0,0,0
2025-03,전라남도,광양시,30,참전유공자,6·25전쟁,59,59,0
2025-03,전라남도,광양시,31,참전유공자,월남전쟁,371,371,0
2025-03,전라남도,광양시,32,참전유공자,6.25및월남전쟁,0,0,0
2025-03,전라남도,광양시,33,고엽제후유의증·고엽제후유증2세,고엽제후유의증,159,159,0
2025-03,전라남도,광양시,34,고엽제후유의증·고엽제후유증2세,고엽제후유증2세,2,2,0
2025-03,전라남도,광양시,35,5.18민주유공자,5·18사망자 또는 행불자,1,0,1
2025-03,전라남도,광양시,36,5.18민주유공자,5·18부상자,16,11,5
2025-03,전라남도,광양시,37,5.18민주유공자,5·18희생자,7,5,2
2025-03,전라남도,광양시,38,특수임무유공자,특수임무사망자 또는 행불자,0,0,0
2025-03,전라남도,광양시,39,특수임무유공자,특수임무부상자,4,4,0
2025-03,전라남도,광양시,40,특수임무유공자,특수임무공로자,9,9,0
2025-03,전라남도,광양시,41,중·장기복무제대군인,중·장기복무제대군인,257,257,0
2025-03,전라남도,구례군,1,순국선열,건국훈장,0,0,0
2025-03,전라남도,구례군,2,순국선열,"건국포장	",0,0,0
2025-03,전라남도,구례군,3,순국선열,대통령표창,0,0,0
2025-03,전라남도,구례군,4,애국지사,건국훈장,1,0,1
2025-03,전라남도,구례군,5,애국지사,"건국포장	",0,0,0
2025-03,전라남도,구례군,6,애국지사,대통령표창,1,0,1
2025-03,전라남도,구례군,7,전몰·전상·순직·공상군경,전몰군경,73,0,73
2025-03,전라남도,구례군,8,전몰·전상·순직·공상군경,전상군경,154,66,88
2025-03,전라남도,구례군,9,전몰·전상·순직·공상군경,순직군경,14,0,14
2025-03,전라남도,구례군,10,전몰·전상·순직·공상군경,공상군경,48,37,11
2025-03,전라남도,구례군,11,고엽제후유증,고엽제후유증,45,30,15
2025-03,전라남도,구례군,12,무공수훈자,무공수훈자,58,5,53
2025-03,전라남도,구례군,13,보국수훈자,보국수훈자,17,15,2
2025-03,전라남도,구례군,14,재일학도의용군인,재일학도의용군인,0,0,0
2025-03,전라남도,구례군,15,4.19혁명유공자,4·19혁명사망자,0,0,0
2025-03,전라남도,구례군,16,4.19혁명유공자,4·19혁명부상자,0,0,0
2025-03,전라남도,구례군,17,4.19혁명유공자,4·19혁명공로자,0,0,0
2025-03,전라남도,구례군,18,순직·공상공무원,순직공무원,7,0,7
2025-03,전라남도,구례군,19,순직·공상공무원,공상공무원,8,2,6
2025-03,전라남도,구례군,20,특별공로순직자,특별공로순직자,0,0,0
2025-03,전라남도,구례군,21,6·18자유상이자,6·18자유상이자,0,0,0
2025-03,전라남도,구례군,22,지원대상자,지원순직군경,0,0,0
2025-03,전라남도,구례군,23,지원대상자,지원공상군경,1,1,0
2025-03,전라남도,구례군,24,지원대상자,지원순직공무원,0,0,0
2025-03,전라남도,구례군,25,지원대상자,지원공상공무원,2,1,1
2025-03,전라남도,구례군,26,보훈보상대상자,재해사망군경,0,0,0
2025-03,전라남도,구례군,27,보훈보상대상자,재해부상군경,3,3,0
2025-03,전라남도,구례군,28,보훈보상대상자,재해사망공무원,0,0,0
2025-03,전라남도,구례군,29,보훈보상대상자,재해부상공무원,1,1,0
2025-03,전라남도,구례군,30,참전유공자,6·25전쟁,35,35,0
2025-03,전라남도,구례군,31,참전유공자,월남전쟁,149,149,0
2025-03,전라남도,구례군,32,참전유공자,6.25및월남전쟁,0,0,0
2025-03,전라남도,구례군,33,고엽제후유의증·고엽제후유증2세,고엽제후유의증,65,65,0
2025-03,전라남도,구례군,34,고엽제후유의증·고엽제후유증2세,고엽제후유증2세,0,0,0
2025-03,전라남도,구례군,35,5.18민주유공자,5·18사망자 또는 행불자,0,0,0
2025-03,전라남도,구례군,36,5.18민주유공자,5·18부상자,4,4,0
2025-03,전라남도,구례군,37,5.18민주유공자,5·18희생자,1,1,0
2025-03,전라남도,구례군,38,특수임무유공자,특수임무사망자 또는 행불자,0,0,0
2025-03,전라남도,구례군,39,특수임무유공자,특수임무부상자,1,1,0
2025-03,전라남도,구례군,40,특수임무유공자,특수임무공로자,0,0,0
2025-03,전라남도,구례군,41,중·장기복무제대군인,중·장기복무제대군인,41,41,0
2025-03,전라남도,나주시,1,순국선열,건국훈장,1,0,1
2025-03,전라남도,나주시,2,순국선열,"건국포장	",0,0,0
2025-03,전라남도,나주시,3,순국선열,대통령표창,0,0,0
2025-03,전라남도,나주시,4,애국지사,건국훈장,3,0,3
2025-03,전라남도,나주시,5,애국지사,"건국포장	",2,0,2
2025-03,전라남도,나주시,6,애국지사,대통령표창,7,0,7
2025-03,전라남도,나주시,7,전몰·전상·순직·공상군경,전몰군경,98,0,98
2025-03,전라남도,나주시,8,전몰·전상·순직·공상군경,전상군경,474,165,309
2025-03,전라남도,나주시,9,전몰·전상·순직·공상군경,순직군경,35,0,35
