기준년월,지역명,시군구명,순서,대상구분_상,대상구분_하,합계,본인,유족
2025-03,부산광역시,동래구,41,중·장기복무제대군인,중·장기복무제대군인,421,421,0
2025-03,부산광역시,부산진구,1,순국선열,건국훈장,7,0,7
2025-03,부산광역시,부산진구,2,순국선열,건국포장,1,0,1
2025-03,부산광역시,부산진구,3,순국선열,대통령표창,0,0,0
2025-03,부산광역시,부산진구,4,애국지사,건국훈장,23,0,23
2025-03,부산광역시,부산진구,5,애국지사,건국포장,3,0,3
2025-03,부산광역시,부산진구,6,애국지사,대통령표창,15,0,15
2025-03,부산광역시,부산진구,7,전몰·전상·순직·공상군경,전몰군경,289,0,289
2025-03,부산광역시,부산진구,8,전몰·전상·순직·공상군경,전상군경,1569,569,1000
2025-03,부산광역시,부산진구,9,전몰·전상·순직·공상군경,순직군경,105,0,105
2025-03,부산광역시,부산진구,10,전몰·전상·순직·공상군경,공상군경,513,357,156
2025-03,부산광역시,부산진구,11,고엽제후유증,고엽제후유증,614,323,291
2025-03,부산광역시,부산진구,12,무공수훈자,무공수훈자,658,85,573
2025-03,부산광역시,부산진구,13,보국수훈자,보국수훈자,155,123,32
2025-03,부산광역시,부산진구,14,재일학도의용군인,재일학도의용군인,2,0,2
2025-03,부산광역시,부산진구,15,4.19혁명유공자,4·19혁명사망자,3,0,3
2025-03,부산광역시,부산진구,16,4.19혁명유공자,4·19혁명부상자,4,3,1
2025-03,부산광역시,부산진구,17,4.19혁명유공자,4·19혁명공로자,5,0,5
2025-03,부산광역시,부산진구,18,순직·공상공무원,순직공무원,57,0,57
2025-03,부산광역시,부산진구,19,순직·공상공무원,공상공무원,62,36,26
2025-03,부산광역시,부산진구,20,특별공로순직자,특별공로순직자,0,0,0
2025-03,부산광역시,부산진구,21,6·18자유상이자,6·18자유상이자,2,0,2
2025-03,부산광역시,부산진구,22,지원대상자,지원순직군경,4,0,4
2025-03,부산광역시,부산진구,23,지원대상자,지원공상군경,13,12,1
2025-03,부산광역시,부산진구,24,지원대상자,지원순직공무원,2,0,2
2025-03,부산광역시,부산진구,25,지원대상자,지원공상공무원,4,3,1
2025-03,부산광역시,부산진구,26,보훈보상대상자,재해사망군경,9,0,9
2025-03,부산광역시,부산진구,27,보훈보상대상자,재해부상군경,55,53,2
2025-03,부산광역시,부산진구,28,보훈보상대상자,재해사망공무원,2,0,2
2025-03,부산광역시,부산진구,29,보훈보상대상자,재해부상공무원,2,2,0
2025-03,부산광역시,부산진구,30,참전유공자,6·25전쟁,174,174,0
2025-03,부산광역시,부산진구,31,참전유공자,월남전쟁,1561,1561,0
2025-03,부산광역시,부산진구,32,참전유공자,6.25및월남전쟁,7,7,0
2025-03,부산광역시,부산진구,33,고엽제후유의증·고엽제후유증2세,고엽제후유의증,546,546,0
2025-03,부산광역시,부산진구,34,고엽제후유의증·고엽제후유증2세,고엽제후유증2세,1,1,0
2025-03,부산광역시,부산진구,35,5.18민주유공자,5·18사망자 또는 행불자,0,0,0
2025-03,부산광역시,부산진구,36,5.18민주유공자,5·18부상자,3,2,1
2025-03,부산광역시,부산진구,37,5.18민주유공자,5·18희생자,1,1,0
2025-03,부산광역시,부산진구,38,특수임무유공자,특수임무사망자 또는 행불자,0,0,0
2025-03,부산광역시,부산진구,39,특수임무유공자,특수임무부상자,19,17,2
2025-03,부산광역시,부산진구,40,특수임무유공자,특수임무공로자,11,8,3
2025-03,부산광역시,부산진구,41,중·장기복무제대군인,중·장기복무제대군인,489,489,0
2025-03,부산광역시,북구(부산),1,순국선열,건국훈장,4,0,4
2025-03,부산광역시,북구(부산),2,순국선열,건국포장,0,0,0
2025-03,부산광역시,북구(부산),3,순국선열,대통령표창,0,0,0
2025-03,부산광역시,북구(부산),4,애국지사,건국훈장,18,0,18
2025-03,부산광역시,북구(부산),5,애국지사,건국포장,1,0,1
2025-03,부산광역시,북구(부산),6,애국지사,대통령표창,15,0,15
2025-03,부산광역시,북구(부산),7,전몰·전상·순직·공상군경,전몰군경,202,0,202
2025-03,부산광역시,북구(부산),8,전몰·전상·순직·공상군경,전상군경,1047,369,678
2025-03,부산광역시,북구(부산),9,전몰·전상·순직·공상군경,순직군경,86,0,86
