기준년월,지역명,읍면동명,순서,대상구분_상,대상구분_하,합계,본인,유족
2024-09,세종특별자치시,새롬동,14,재일학도의용군인,재일학도의용군인,0,0,0
2024-09,세종특별자치시,새롬동,15,4.19혁명유공자,4·19혁명사망자,0,0,0
2024-09,세종특별자치시,새롬동,16,4.19혁명유공자,4·19혁명부상자,1,0,1
2024-09,세종특별자치시,새롬동,17,4.19혁명유공자,4·19혁명공로자,0,0,0
2024-09,세종특별자치시,새롬동,18,순직·공상공무원,순직공무원,8,0,8
2024-09,세종특별자치시,새롬동,19,순직·공상공무원,공상공무원,3,0,3
2024-09,세종특별자치시,새롬동,20,특별공로(순직)자,특별공로순직자,0,0,0
2024-09,세종특별자치시,새롬동,21,6·18자유상이자,6·18자유상이자,1,0,1
2024-09,세종특별자치시,새롬동,22,지원대상자,지원순직군경,0,0,0
2024-09,세종특별자치시,새롬동,23,지원대상자,지원공상군경,3,2,1
2024-09,세종특별자치시,새롬동,24,지원대상자,지원순직공무원,0,0,0
2024-09,세종특별자치시,새롬동,25,지원대상자,지원공상공무원,0,0,0
2024-09,세종특별자치시,새롬동,26,보훈보상대상자,재해사망군경,2,0,2
2024-09,세종특별자치시,새롬동,27,보훈보상대상자,재해부상군경,4,4,0
2024-09,세종특별자치시,새롬동,28,보훈보상대상자,재해사망공무원,0,0,0
2024-09,세종특별자치시,새롬동,29,보훈보상대상자,재해부상공무원,0,0,0
2024-09,세종특별자치시,새롬동,30,참전유공자,6·25전쟁,4,4,0
2024-09,세종특별자치시,새롬동,31,참전유공자,월남전쟁,31,31,0
2024-09,세종특별자치시,새롬동,32,참전유공자,6.25및월남전쟁,0,0,0
2024-09,세종특별자치시,새롬동,33,고엽제후유의증·고엽제후유증2세,고엽제후유의증,8,8,0
2024-09,세종특별자치시,새롬동,34,고엽제후유의증·고엽제후유증2세,고엽제후유증2세,0,0,0
2024-09,세종특별자치시,새롬동,35,5.18민주유공자,5·18사망자 또는 행불자,0,0,0
2024-09,세종특별자치시,새롬동,36,5.18민주유공자,5·18부상자,0,0,0
2024-09,세종특별자치시,새롬동,37,5.18민주유공자,5·18희생자,0,0,0
2024-09,세종특별자치시,새롬동,38,특수임무유공자,특수임무사망자 또는 행불자,0,0,0
2024-09,세종특별자치시,새롬동,39,특수임무유공자,특수임무부상자,0,0,0
2024-09,세종특별자치시,새롬동,40,특수임무유공자,특수임무공로자,1,0,1
2024-09,세종특별자치시,새롬동,41,중·장기복무제대군인,중·장기복무제대군인,132,132,0
2024-09,세종특별자치시,소담동,1,순국선열,건국훈장,0,0,0
2024-09,세종특별자치시,소담동,2,순국선열,건국포장,0,0,0
2024-09,세종특별자치시,소담동,3,순국선열,대통령표창,0,0,0
2024-09,세종특별자치시,소담동,4,애국지사,건국훈장,0,0,0
2024-09,세종특별자치시,소담동,5,애국지사,건국포장,0,0,0
2024-09,세종특별자치시,소담동,6,애국지사,대통령표창,0,0,0
2024-09,세종특별자치시,소담동,7,전몰·전상·순직·공상군경,전몰군경,4,0,4
2024-09,세종특별자치시,소담동,8,전몰·전상·순직·공상군경,전상군경,28,9,19
2024-09,세종특별자치시,소담동,9,전몰·전상·순직·공상군경,순직군경,0,0,0
2024-09,세종특별자치시,소담동,10,전몰·전상·순직·공상군경,공상군경,33,30,3
2024-09,세종특별자치시,소담동,11,고엽제후유증,고엽제후유증,10,6,4
2024-09,세종특별자치시,소담동,12,무공수훈자,무공수훈자,16,0,16
2024-09,세종특별자치시,소담동,13,보국수훈자,보국수훈자,43,43,0
2024-09,세종특별자치시,소담동,14,재일학도의용군인,재일학도의용군인,0,0,0
2024-09,세종특별자치시,소담동,15,4.19혁명유공자,4·19혁명사망자,0,0,0
2024-09,세종특별자치시,소담동,16,4.19혁명유공자,4·19혁명부상자,0,0,0
2024-09,세종특별자치시,소담동,17,4.19혁명유공자,4·19혁명공로자,0,0,0
2024-09,세종특별자치시,소담동,18,순직·공상공무원,순직공무원,4,0,4
2024-09,세종특별자치시,소담동,19,순직·공상공무원,공상공무원,3,2,1
2024-09,세종특별자치시,소담동,20,특별공로(순직)자,특별공로순직자,0,0,0
2024-09,세종특별자치시,소담동,21,6·18자유상이자,6·18자유상이자,0,0,0
2024-09,세종특별자치시,소담동,22,지원대상자,지원순직군경,0,0,0
2024-09,세종특별자치시,소담동,23,지원대상자,지원공상군경,0,0,0
2024-09,세종특별자치시,소담동,24,지원대상자,지원순직공무원,0,0,0
2024-09,세종특별자치시,소담동,25,지원대상자,지원공상공무원,0,0,0
2024-09,세종특별자치시,소담동,26,보훈보상대상자,재해사망군경,1,0,1
2024-09,세종특별자치시,소담동,27,보훈보상대상자,재해부상군경,4,3,1
2024-09,세종특별자치시,소담동,28,보훈보상대상자,재해사망공무원,0,0,0
2024-09,세종특별자치시,소담동,29,보훈보상대상자,재해부상공무원,0,0,0
2024-09,세종특별자치시,소담동,30,참전유공자,6·25전쟁,1,1,0
2024-09,세종특별자치시,소담동,31,참전유공자,월남전쟁,31,31,0
2024-09,세종특별자치시,소담동,32,참전유공자,6.25및월남전쟁,0,0,0
2024-09,세종특별자치시,소담동,33,고엽제후유의증·고엽제후유증2세,고엽제후유의증,7,7,0
2024-09,세종특별자치시,소담동,34,고엽제후유의증·고엽제후유증2세,고엽제후유증2세,0,0,0
2024-09,세종특별자치시,소담동,35,5.18민주유공자,5·18사망자 또는 행불자,0,0,0
2024-09,세종특별자치시,소담동,36,5.18민주유공자,5·18부상자,1,1,0
2024-09,세종특별자치시,소담동,37,5.18민주유공자,5·18희생자,0,0,0
2024-09,세종특별자치시,소담동,38,특수임무유공자,특수임무사망자 또는 행불자,0,0,0
2024-09,세종특별자치시,소담동,39,특수임무유공자,특수임무부상자,0,0,0
2024-09,세종특별자치시,소담동,40,특수임무유공자,특수임무공로자,2,2,0
2024-09,세종특별자치시,소담동,41,중·장기복무제대군인,중·장기복무제대군인,112,112,0
2024-09,세종특별자치시,소정면,1,순국선열,건국훈장,0,0,0
2024-09,세종특별자치시,소정면,2,순국선열,건국포장,0,0,0
2024-09,세종특별자치시,소정면,3,순국선열,대통령표창,0,0,0
2024-09,세종특별자치시,소정면,4,애국지사,건국훈장,0,0,0
2024-09,세종특별자치시,소정면,5,애국지사,건국포장,0,0,0
2024-09,세종특별자치시,소정면,6,애국지사,대통령표창,0,0,0
2024-09,세종특별자치시,소정면,7,전몰·전상·순직·공상군경,전몰군경,1,0,1
2024-09,세종특별자치시,소정면,8,전몰·전상·순직·공상군경,전상군경,9,3,6
2024-09,세종특별자치시,소정면,9,전몰·전상·순직·공상군경,순직군경,0,0,0
2024-09,세종특별자치시,소정면,10,전몰·전상·순직·공상군경,공상군경,4,3,1
2024-09,세종특별자치시,소정면,11,고엽제후유증,고엽제후유증,3,2,1
2024-09,세종특별자치시,소정면,12,무공수훈자,무공수훈자,9,2,7
2024-09,세종특별자치시,소정면,13,보국수훈자,보국수훈자,2,1,1
2024-09,세종특별자치시,소정면,14,재일학도의용군인,재일학도의용군인,0,0,0
2024-09,세종특별자치시,소정면,15,4.19혁명유공자,4·19혁명사망자,0,0,0
2024-09,세종특별자치시,소정면,16,4.19혁명유공자,4·19혁명부상자,0,0,0
2024-09,세종특별자치시,소정면,17,4.19혁명유공자,4·19혁명공로자,0,0,0
2024-09,세종특별자치시,소정면,18,순직·공상공무원,순직공무원,0,0,0
2024-09,세종특별자치시,소정면,19,순직·공상공무원,공상공무원,0,0,0
2024-09,세종특별자치시,소정면,20,특별공로(순직)자,특별공로순직자,0,0,0
2024-09,세종특별자치시,소정면,21,6·18자유상이자,6·18자유상이자,0,0,0
2024-09,세종특별자치시,소정면,22,지원대상자,지원순직군경,0,0,0
2024-09,세종특별자치시,소정면,23,지원대상자,지원공상군경,0,0,0
2024-09,세종특별자치시,소정면,24,지원대상자,지원순직공무원,0,0,0
2024-09,세종특별자치시,소정면,25,지원대상자,지원공상공무원,0,0,0
2024-09,세종특별자치시,소정면,26,보훈보상대상자,재해사망군경,0,0,0
2024-09,세종특별자치시,소정면,27,보훈보상대상자,재해부상군경,0,0,0
2024-09,세종특별자치시,소정면,28,보훈보상대상자,재해사망공무원,0,0,0
2024-09,세종특별자치시,소정면,29,보훈보상대상자,재해부상공무원,0,0,0
2024-09,세종특별자치시,소정면,30,참전유공자,6·25전쟁,6,6,0
2024-09,세종특별자치시,소정면,31,참전유공자,월남전쟁,13,13,0
2024-09,세종특별자치시,소정면,32,참전유공자,6.25및월남전쟁,0,0,0
2024-09,세종특별자치시,소정면,33,고엽제후유의증·고엽제후유증2세,고엽제후유의증,2,2,0
2024-09,세종특별자치시,소정면,34,고엽제후유의증·고엽제후유증2세,고엽제후유증2세,0,0,0
2024-09,세종특별자치시,소정면,35,5.18민주유공자,5·18사망자 또는 행불자,0,0,0
2024-09,세종특별자치시,소정면,36,5.18민주유공자,5·18부상자,0,0,0
2024-09,세종특별자치시,소정면,37,5.18민주유공자,5·18희생자,0,0,0
2024-09,세종특별자치시,소정면,38,특수임무유공자,특수임무사망자 또는 행불자,0,0,0
2024-09,세종특별자치시,소정면,39,특수임무유공자,특수임무부상자,0,0,0
2024-09,세종특별자치시,소정면,40,특수임무유공자,특수임무공로자,0,0,0
2024-09,세종특별자치시,소정면,41,중·장기복무제대군인,중·장기복무제대군인,3,3,0
2024-09,세종특별자치시,아름동,1,순국선열,건국훈장,0,0,0
2024-09,세종특별자치시,아름동,2,순국선열,건국포장,0,0,0
2024-09,세종특별자치시,아름동,3,순국선열,대통령표창,0,0,0
2024-09,세종특별자치시,아름동,4,애국지사,건국훈장,0,0,0
2024-09,세종특별자치시,아름동,5,애국지사,건국포장,0,0,0
2024-09,세종특별자치시,아름동,6,애국지사,대통령표창,0,0,0
2024-09,세종특별자치시,아름동,7,전몰·전상·순직·공상군경,전몰군경,6,0,6
2024-09,세종특별자치시,아름동,8,전몰·전상·순직·공상군경,전상군경,30,9,21
2024-09,세종특별자치시,아름동,9,전몰·전상·순직·공상군경,순직군경,3,0,3
2024-09,세종특별자치시,아름동,10,전몰·전상·순직·공상군경,공상군경,42,37,5
2024-09,세종특별자치시,아름동,11,고엽제후유증,고엽제후유증,16,8,8
2024-09,세종특별자치시,아름동,12,무공수훈자,무공수훈자,10,1,9
2024-09,세종특별자치시,아름동,13,보국수훈자,보국수훈자,56,54,2
2024-09,세종특별자치시,아름동,14,재일학도의용군인,재일학도의용군인,1,0,1
2024-09,세종특별자치시,아름동,15,4.19혁명유공자,4·19혁명사망자,0,0,0
2024-09,세종특별자치시,아름동,16,4.19혁명유공자,4·19혁명부상자,0,0,0
2024-09,세종특별자치시,아름동,17,4.19혁명유공자,4·19혁명공로자,0,0,0
2024-09,세종특별자치시,아름동,18,순직·공상공무원,순직공무원,1,0,1
2024-09,세종특별자치시,아름동,19,순직·공상공무원,공상공무원,4,3,1
2024-09,세종특별자치시,아름동,20,특별공로(순직)자,특별공로순직자,0,0,0
2024-09,세종특별자치시,아름동,21,6·18자유상이자,6·18자유상이자,0,0,0
2024-09,세종특별자치시,아름동,22,지원대상자,지원순직군경,0,0,0
2024-09,세종특별자치시,아름동,23,지원대상자,지원공상군경,2,2,0
2024-09,세종특별자치시,아름동,24,지원대상자,지원순직공무원,1,0,1
2024-09,세종특별자치시,아름동,25,지원대상자,지원공상공무원,0,0,0
2024-09,세종특별자치시,아름동,26,보훈보상대상자,재해사망군경,1,0,1
2024-09,세종특별자치시,아름동,27,보훈보상대상자,재해부상군경,3,2,1
2024-09,세종특별자치시,아름동,28,보훈보상대상자,재해사망공무원,0,0,0
2024-09,세종특별자치시,아름동,29,보훈보상대상자,재해부상공무원,0,0,0
2024-09,세종특별자치시,아름동,30,참전유공자,6·25전쟁,3,3,0
2024-09,세종특별자치시,아름동,31,참전유공자,월남전쟁,24,24,0
2024-09,세종특별자치시,아름동,32,참전유공자,6.25및월남전쟁,0,0,0
2024-09,세종특별자치시,아름동,33,고엽제후유의증·고엽제후유증2세,고엽제후유의증,17,17,0
2024-09,세종특별자치시,아름동,34,고엽제후유의증·고엽제후유증2세,고엽제후유증2세,0,0,0
2024-09,세종특별자치시,아름동,35,5.18민주유공자,5·18사망자 또는 행불자,0,0,0
2024-09,세종특별자치시,아름동,36,5.18민주유공자,5·18부상자,0,0,0
2024-09,세종특별자치시,아름동,37,5.18민주유공자,5·18희생자,1,1,0
2024-09,세종특별자치시,아름동,38,특수임무유공자,특수임무사망자 또는 행불자,0,0,0
2024-09,세종특별자치시,아름동,39,특수임무유공자,특수임무부상자,0,0,0
2024-09,세종특별자치시,아름동,40,특수임무유공자,특수임무공로자,0,0,0
2024-09,세종특별자치시,아름동,41,중·장기복무제대군인,중·장기복무제대군인,136,136,0
2024-09,세종특별자치시,어진동,1,순국선열,건국훈장,0,0,0
2024-09,세종특별자치시,어진동,2,순국선열,건국포장,0,0,0
2024-09,세종특별자치시,어진동,3,순국선열,대통령표창,0,0,0
2024-09,세종특별자치시,어진동,4,애국지사,건국훈장,1,0,1
2024-09,세종특별자치시,어진동,5,애국지사,건국포장,0,0,0
2024-09,세종특별자치시,어진동,6,애국지사,대통령표창,0,0,0
2024-09,세종특별자치시,어진동,7,전몰·전상·순직·공상군경,전몰군경,5,0,5
2024-09,세종특별자치시,어진동,8,전몰·전상·순직·공상군경,전상군경,15,6,9
2024-09,세종특별자치시,어진동,9,전몰·전상·순직·공상군경,순직군경,1,0,1
2024-09,세종특별자치시,어진동,10,전몰·전상·순직·공상군경,공상군경,11,10,1
